id,title,number,street,id_sec,id_subsec,cod_sec,cod_sub,sector,x,y,lon,lat,geometry,polygon_id,Name
757909.0,Dentisalut,54,CL CREU COBERTA,8,119,serv,cons,consultorio,428658.0,4580989.0,2.1457300569999997,41.37540928,POINT (2.145730057 41.37540928),63,aoi_64
208273.0,Vital Dent,32,CL CREU COBERTA,8,119,serv,cons,consultorio,428762.0,4580975.0,2.146975248,41.3752924,POINT (2.146975248 41.3752924),63,aoi_64
101750.0,Odas clínica dental,8,CL CALLAO,8,119,serv,cons,consultorio,428472.0,4581036.0,2.143500476,41.37581607,POINT (2.143500476 41.37581607),63,aoi_64
315268.0,Sonríe,46,CL VINT-I-SIS DE GENER 1641,8,119,serv,cons,consultorio,428322.0,4580940.0,2.141718249,41.37493808,POINT (2.141718249 41.37493808),63,aoi_64
790260.0,Centre mèdic Tot permís,10,CL CONSELL DE CENT,8,119,serv,cons,consultorio,428525.0,4581014.0,2.144136805,41.37562263,POINT (2.144136805 41.37562263),63,aoi_64
796955.0,Clinica dental Sole,5,CL CALLAO,8,119,serv,cons,consultorio,428449.0,4581025.0,2.143226759,41.37571495,POINT (2.143226759 41.37571495),63,aoi_64
138037.0,Pallarés Tag Heuer,2,PS SANT ANTONI,6,9,pers,joie,joyería relojería,427874.0,4581050.0,2.136348393,41.37588876,POINT (2.136348393 41.37588876),63,aoi_64
33108.0,Bissú,40,CL SANTS,6,9,pers,joie,joyería relojería,428079.0,4580998.0,2.138805798,41.37543877,POINT (2.138805798 41.37543877),63,aoi_64
757807.0,Art center,4,CL SANTS,6,9,pers,joie,joyería relojería,428241.0,4581005.0,2.140742028,41.37551629,POINT (2.140742028 41.37551629),63,aoi_64
757818.0,Alper Joieria,58,CL SANTS,6,9,pers,joie,joyería relojería,428002.0,4581011.0,2.137883553,41.37554897,POINT (2.137883553 41.37554897),63,aoi_64
757832.0,Compro Or,142,CL SANTS,6,9,pers,joie,joyería relojería,427668.0,4581029.0,2.133887713,41.37568112,POINT (2.133887713 41.37568112),63,aoi_64
757890.0,P&C d'or,119,CL CREU COBERTA,6,9,pers,joie,joyería relojería,428348.2568,4580948.813,2.142031161,41.37501979,POINT (2.142031161 41.37501979),63,aoi_64
32940.0,Joieria Roé,41,CL SANTS,6,9,pers,joie,joyería relojería,428053.0,4580975.0,2.138497644,41.37522929,POINT (2.138497644 41.37522929),63,aoi_64
32938.0,Tass Joies,35,CL SANTS,6,9,pers,joie,joyería relojería,428069.0,4580974.0,2.138689076,41.37522172,POINT (2.138689076 41.37522172),63,aoi_64
128613.0,Argent Basic,109,CL SANTS,6,9,pers,joie,joyería relojería,427751.0,4580989.0,2.134884929,41.37532832,POINT (2.134884929 41.37532832),63,aoi_64
32973.0,Argent Basic,109 105,CL SANTS,6,9,pers,joie,joyería relojería,427744.0,4580991.0,2.134800991,41.375345700000004,POINT (2.134800991 41.3753457),63,aoi_64
208228.0,Compro Or,87,CL CREU COBERTA,6,9,pers,joie,joyería relojería,428560.0,4580958.0,2.14456191,41.37512137,POINT (2.14456191 41.37512137),63,aoi_64
208259.0,Oro Line Joieria,127,CL CREU COBERTA,6,9,pers,joie,joyería relojería,428322.0,4580966.0,2.141715173,41.37517225,POINT (2.141715173 41.37517225),63,aoi_64
208287.0,Joieria River,56,CL CREU COBERTA,6,9,pers,joie,joyería relojería,428638.0,4580980.0,2.145491973,41.37532644,POINT (2.145491973 41.37532644),63,aoi_64
913241.0,Rellotgeria,6,CL SANT JORDI,6,9,pers,joie,joyería relojería,427612.5976,4580899.648,2.1332407000000004,41.37451110000001,POINT (2.1332407 41.37451110000001),63,aoi_64
369599.0,Catalunya Caixa,15,CL BLANCO,8,3,serv,banca,oficina bancaria,427705.0,4581029.0,2.134330129,41.37568445,POINT (2.134330129 41.37568445),63,aoi_64
33097.0,Santander,26,CL SANTS,8,3,serv,banca,oficina bancaria,428166.0,4580995.0,2.139846426,41.37541953,POINT (2.139846426 41.37541953),63,aoi_64
33090.0,Banco Popular,10,CL SANTS,8,3,serv,banca,oficina bancaria,428208.0,4580993.0,2.1403488630000003,41.37540526,POINT (2.140348863 41.37540526),63,aoi_64
33099.0,Sabadell Atlántico,30,CL SANTS,8,3,serv,banca,oficina bancaria,428138.0,4580995.0,2.139511626,41.37541702,POINT (2.139511626 41.37541702),63,aoi_64
33112.0,La Caixa,48,CL SANTS,8,3,serv,banca,oficina bancaria,428053.0,4580999.0,2.138494794,41.37544545,POINT (2.138494794 41.37544545),63,aoi_64
33166.0,Sabadell Atlántico,178,CL SANTS,8,3,serv,banca,oficina bancaria,427562.0,4581016.0,2.132621807,41.3755545,POINT (2.132621807 41.3755545),63,aoi_64
128644.0,Bantierra,213,CL SANTS,8,3,serv,banca,oficina bancaria,427535.0,4580996.0,2.132301356,41.37537193,POINT (2.132301356 41.37537193),63,aoi_64
757755.0,Enfermeria Bcn,67 65,CL SANTS,8,3,serv,banca,oficina bancaria,427983.0,4580958.0,2.137662667,41.37506992,POINT (2.137662667 41.37506992),63,aoi_64
757771.0,Banco Popular,149,CL SANTS,8,3,serv,banca,oficina bancaria,427579.0,4580984.0,2.132828903,41.37526781,POINT (2.132828903 41.37526781),63,aoi_64
757810.0,Caja Mar,14,CL SANTS,8,3,serv,banca,oficina bancaria,428191.0,4581012.0,2.14014334,41.37557487,POINT (2.14014334 41.37557487),63,aoi_64
757815.0,Abanca,50,CL SANTS,8,3,serv,banca,oficina bancaria,428049.0,4581009.0,2.138445777,41.37553516,POINT (2.138445777 41.37553516),63,aoi_64
757822.0,Santander,76,CL SANTS,8,3,serv,banca,oficina bancaria,427931.0,4581018.0,2.137033761,41.37560566,POINT (2.137033761 41.37560566),63,aoi_64
757826.0,Caixa Catalunya,128,CL SANTS,8,3,serv,banca,oficina bancaria,427714.0,4581022.0,2.1344385790000002,41.37562221,POINT (2.134438579 41.37562221),63,aoi_64
757882.0,La Caixa,83 81,CL CREU COBERTA,8,3,serv,banca,oficina bancaria,428579.0,4580937.0,2.144791571,41.37493392,POINT (2.144791571 41.37493392),63,aoi_64
757917.0,Caixa Penedès,76,CL CREU COBERTA,8,3,serv,banca,oficina bancaria,428544.0,4580988.0,2.1443670580000003,41.37539015,POINT (2.144367058 41.37539015),63,aoi_64
32939.0,BBVA,39,CL SANTS,8,3,serv,banca,oficina bancaria,428058.0,4580974.0,2.138557548,41.37522073,POINT (2.138557548 41.37522073),63,aoi_64
208314.0,Banco Pastor,110,CL CREU COBERTA,8,3,serv,banca,oficina bancaria,428333.0,4580991.0,2.141843744,41.3753984,POINT (2.141843744 41.3753984),63,aoi_64
101874.0,Banco Popular,1,CL ESPANYA INDUSTRIAL,8,3,serv,banca,oficina bancaria,428210.0,4581002.0,2.140371711,41.3754865,POINT (2.140371711 41.3754865),63,aoi_64
797153.0,Banco Caixa Geral,2,CL RECTOR TRIADO,8,3,serv,banca,oficina bancaria,428658.0,4580989.0,2.1457300569999997,41.37540928,POINT (2.145730057 41.37540928),63,aoi_64
369632.0,Local Buit,219,CL SANTS,4,42,localb,localb,locales comerciales,427503.0,4580983.0,2.131920284,41.37525196,POINT (2.131920284 41.37525196),63,aoi_64
369634.0,Local Buit,24,CL SANTS,4,42,localb,localb,locales comerciales,428171.0,4581006.0,2.139904908,41.37551905,POINT (2.139904908 41.37551905),63,aoi_64
369638.0,Local Buit,136,CL SANTS,4,42,localb,localb,locales comerciales,427681.0,4581029.0,2.1340431559999997,41.37568229,POINT (2.134043156 41.37568229),63,aoi_64
369639.0,Multiopticas,144,CL SANTS,4,42,localb,localb,locales comerciales,427660.0,4581029.0,2.133792056,41.3756804,POINT (2.133792056 41.3756804),63,aoi_64
369660.0,Local Buit,23,CL SANT CRIST,4,42,localb,localb,locales comerciales,428141.0,4580911.0,2.13955746,41.37466074,POINT (2.13955746 41.37466074),63,aoi_64
369726.0,Local Buit,23,CL GAYARRE,4,42,localb,localb,locales comerciales,428192.0,4580885.0,2.140170349,41.37443112,POINT (2.140170349 41.37443112),63,aoi_64
369382.0,Local Buit,19,CL BLANCO,4,42,localb,localb,locales comerciales,427697.0,4581029.0,2.134234471,41.37568373,POINT (2.134234471 41.37568373),63,aoi_64
369387.0,Local Buit,53,CL BLANCO,4,42,localb,localb,locales comerciales,427606.0,4581028.0,2.133146488,41.37566654,POINT (2.133146488 41.37566654),63,aoi_64
128766.0,Local Buit,11,CL DAOIZ I VELARDE,4,42,localb,localb,locales comerciales,427614.0,4580875.0,2.133260425,41.37428924,POINT (2.133260425 41.37428924),63,aoi_64
128809.0,Local Buit,9,CL PANISSARS,4,42,localb,localb,locales comerciales,427620.0,4581082.0,2.133307437,41.37615415,POINT (2.133307437 41.37615415),63,aoi_64
128598.0,Local Buit,2,CL SANTS,4,42,localb,localb,locales comerciales,428240.0,4580992.0,2.140731611,41.37539911,POINT (2.140731611 41.37539911),63,aoi_64
33101.0,Local Buit,32,CL SANTS,4,42,localb,localb,locales comerciales,428128.0,4580996.0,2.139391936,41.37542514,POINT (2.139391936 41.37542514),63,aoi_64
757819.0,SBM case,60,CL SANTS,4,42,localb,localb,locales comerciales,427992.0,4580959.0,2.137770162,41.37507973,POINT (2.137770162 41.37507973),63,aoi_64
128604.0,Local Buit,36,CL SANTS,4,42,localb,localb,locales comerciales,428102.0,4580998.0,2.139080813,41.37544083,POINT (2.139080813 41.37544083),63,aoi_64
208215.0,Local Buit,69,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428654.0,4580955.0,2.145686232,41.37510269,POINT (2.145686232 41.37510269),63,aoi_64
208289.0,Local Buit,60,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428623.0,4580981.0,2.145312498,41.37533412,POINT (2.145312498 41.37533412),63,aoi_64
111952.0,Local Buit,2,CL TENOR MASINI,4,42,localb,localb,locales comerciales,427556.0,4581039.0,2.132547314,41.37576111,POINT (2.132547314 41.37576111),63,aoi_64
315310.0,Local Buit,8,CL PRINCEP JORDI,4,42,localb,localb,locales comerciales,428747.0,4581029.0,2.14678954,41.37577743,POINT (2.14678954 41.37577743),63,aoi_64
315370.0,Local Buit,8,CL CONSELL DE CENT,4,42,localb,localb,locales comerciales,428429.0,4581006.0,2.142989859,41.37554204,POINT (2.142989859 41.37554204),63,aoi_64
790262.0,Local Buit,10,CL CONSELL DE CENT,4,42,localb,localb,locales comerciales,428525.0,4581014.0,2.144136805,41.37562263,POINT (2.144136805 41.37562263),63,aoi_64
790374.0,Local Buit,6,CL CONSELL DE CENT,4,42,localb,localb,locales comerciales,428505.0,4580998.0,2.143899549,41.37547675,POINT (2.143899549 41.37547675),63,aoi_64
796741.0,Local buit,30,CL SANT ROC,4,42,localb,localb,locales comerciales,428625.0,4580930.0,2.145342421,41.37487496,POINT (2.145342421 41.37487496),63,aoi_64
796878.0,Local buit,33,CL REI MARTI,4,42,localb,localb,locales comerciales,428192.0,4580885.0,2.140170349,41.37443112,POINT (2.140170349 41.37443112),63,aoi_64
796923.0,Local buit,7,CL ESPANYA INDUSTRIAL,4,42,localb,localb,locales comerciales,428192.0,4581030.0,2.140153164,41.37573708,POINT (2.140153164 41.37573708),63,aoi_64
796924.0,Local buit,11,CL ESPANYA INDUSTRIAL,4,42,localb,localb,locales comerciales,428194.0,4581044.0,2.140175419,41.37586335,POINT (2.140175419 41.37586335),63,aoi_64
796925.0,Local buit,11,CL ESPANYA INDUSTRIAL,4,42,localb,localb,locales comerciales,428194.0,4581044.0,2.140175419,41.37586335,POINT (2.140175419 41.37586335),63,aoi_64
796926.0,Local buit,6,CL ESPANYA INDUSTRIAL,4,42,localb,localb,locales comerciales,428235.0,4581020.0,2.140668508,41.37565085,POINT (2.140668508 41.37565085),63,aoi_64
796928.0,Local buit,8,CL ESPANYA INDUSTRIAL,4,42,localb,localb,locales comerciales,428235.0,4581026.0,2.140667797,41.37570489,POINT (2.140667797 41.37570489),63,aoi_64
796929.0,Local buit,7,CL ESPANYA INDUSTRIAL,4,42,localb,localb,locales comerciales,428192.0,4581030.0,2.140153164,41.37573708,POINT (2.140153164 41.37573708),63,aoi_64
796930.0,Local buit,12,CL ESPANYA INDUSTRIAL,4,42,localb,localb,locales comerciales,428236.0,4581035.0,2.140678689,41.37578604,POINT (2.140678689 41.37578604),63,aoi_64
796931.0,Local buit,12,CL ESPANYA INDUSTRIAL,4,42,localb,localb,locales comerciales,428236.0,4581035.0,2.140678689,41.37578604,POINT (2.140678689 41.37578604),63,aoi_64
796932.0,Local buit,9,CL ESPANYA INDUSTRIAL,4,42,localb,localb,locales comerciales,428199.0,4581038.0,2.140235916,41.37580976,POINT (2.140235916 41.37580976),63,aoi_64
796942.0,Local buit,6,CL WATT,4,42,localb,localb,locales comerciales,428164.0,4581023.0,2.139819192,41.37567153,POINT (2.139819192 41.37567153),63,aoi_64
796944.0,Local buit,5,CL WATT,4,42,localb,localb,locales comerciales,428141.0,4581024.0,2.1395440580000002,41.37567848,POINT (2.139544058 41.37567848),63,aoi_64
796945.0,Local buit,5,CL WATT,4,42,localb,localb,locales comerciales,428141.0,4581024.0,2.1395440580000002,41.37567848,POINT (2.139544058 41.37567848),63,aoi_64
796953.0,Local buit,4,CL CALLAO,4,42,localb,localb,locales comerciales,428505.0,4580998.0,2.143899549,41.37547675,POINT (2.143899549 41.37547675),63,aoi_64
797130.0,Local buit,8,CL MIR GERIBERT,4,42,localb,localb,locales comerciales,428808.4566,4580881.326,2.147541744,41.37445283,POINT (2.147541744 41.37445283),63,aoi_64
797131.0,Local buit,10,CL MIR GERIBERT,4,42,localb,localb,locales comerciales,428806.1766,4580893.836,2.147513011,41.3745653,POINT (2.147513011 41.3745653),63,aoi_64
797141.0,Local buit,3,CL RECTOR TRIADO,4,42,localb,localb,locales comerciales,428631.0,4580994.0,2.145406624,41.37545191,POINT (2.145406624 41.37545191),63,aoi_64
797183.0,Local buit,9,CL RECTOR TRIADO,4,42,localb,localb,locales comerciales,428617.0,4581011.0,2.145237221,41.37560378,POINT (2.145237221 41.37560378),63,aoi_64
797233.0,Local buit,28,CL HOSTAFRANCS DE SIO,4,42,localb,localb,locales comerciales,428545.0,4580948.0,2.144383733,41.37502997,POINT (2.144383733 41.37502997),63,aoi_64
937100.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428466.1692,4580917.805,2.143444711,41.37475101,POINT (2.143444711 41.37475101),63,aoi_64
937101.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428466.2166,4580922.601,2.143444711,41.37479421,POINT (2.143444711 41.37479421),63,aoi_64
937103.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428466.7409,4580929.968,2.143450111,41.37486061,POINT (2.143450111 41.37486061),63,aoi_64
937104.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428466.885,4580933.541999999,2.143451411,41.37489281,POINT (2.143451411 41.37489281),63,aoi_64
937105.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428466.8117,4580937.129,2.143450111,41.37492511,POINT (2.143450111 41.37492511),63,aoi_64
937112.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428468.2731,4580959.787,2.143464911,41.37512931,POINT (2.143464911 41.37512931),63,aoi_64
937121.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428519.5763,4580957.558999999,2.144078611,41.37511381,POINT (2.144078611 41.37511381),63,aoi_64
937126.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428532.963,4580955.584,2.144238911,41.37509721,POINT (2.144238911 41.37509721),63,aoi_64
937131.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428532.8701,4580935.145,2.144240211,41.37491311,POINT (2.144240211 41.37491311),63,aoi_64
937132.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428532.7569,4580929.605,2.144239511,41.37486321,POINT (2.144239511 41.37486321),63,aoi_64
937133.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428532.2448,4580923.471,2.144234111,41.37480791,POINT (2.144234111 41.37480791),63,aoi_64
937134.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428532.1914,4580917.209,2.144234211,41.37475151,POINT (2.144234211 41.37475151),63,aoi_64
937136.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428521.1684,4580914.642,2.144102711,41.37472741,POINT (2.144102711 41.37472741),63,aoi_64
937137.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428486.1864,4580915.653,2.143684311,41.37473341,POINT (2.143684311 41.37473341),63,aoi_64
937138.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428479.0147,4580916.057,2.143598511,41.37473641,POINT (2.143598511 41.37473641),63,aoi_64
937143.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428480.8824,4580945.983,2.143617311,41.37500611,POINT (2.143617311 41.37500611),63,aoi_64
937144.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428481.1871,4580942.96,2.143621311,41.37497891,POINT (2.143621311 41.37497891),63,aoi_64
937152.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428493.8071,4580948.876,2.1437715109999997,41.37503331,POINT (2.143771511 41.37503331),63,aoi_64
937154.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428494.0545,4580940.047,2.143775511,41.37495381,POINT (2.143775511 41.37495381),63,aoi_64
937155.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428493.3171,4580933.126,2.143767511,41.37489141,POINT (2.143767511 41.37489141),63,aoi_64
937158.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428492.481,4580917.046,2.143759411,41.37474651,POINT (2.143759411 41.37474651),63,aoi_64
937159.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428491.9725,4580922.302,2.143752711,41.37479381,POINT (2.143752711 41.37479381),63,aoi_64
937160.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428493.2024,4580921.502,2.143767511,41.37478671,POINT (2.143767511 41.37478671),63,aoi_64
937178.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428524.3939,4580934.718,2.1441389109999998,41.37490851,POINT (2.144138911 41.37490851),63,aoi_64
937179.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428524.4746,4580931.031,2.144140311,41.37487531,POINT (2.144140311 41.37487531),63,aoi_64
937186.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428507.9675,4580917.67,2.143944511,41.37475351,POINT (2.143944511 41.37475351),63,aoi_64
937196.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428490.1761,4580933.49,2.143729911,41.37489441,POINT (2.143729911 41.37489441),63,aoi_64
937199.0,Local Buit,93,CL CREU COBERTA,4,42,localb,localb,locales comerciales,428498.0964,4580929.281,2.143825111,41.37485721,POINT (2.143825111 41.37485721),63,aoi_64
33102.0,Farmàcia,34,CL SANTS,0,16,altr,farm,farmacia,428123.0,4580996.0,2.13933215,41.37542469,POINT (2.13933215 41.37542469),63,aoi_64
33163.0,Ortopedia Tecnisort,174,CL SANTS,0,16,altr,farm,farmacia,427576.0,4581016.0,2.132789207,41.37555576,POINT (2.132789207 41.37555576),63,aoi_64
757769.0,Farmacia,145,CL SANTS,0,16,altr,farm,farmacia,427595.0,4580984.0,2.133020217,41.37526926,POINT (2.133020217 41.37526926),63,aoi_64
33002.0,Farmàcia Prat,151,CL SANTS,0,16,altr,farm,farmacia,427555.0,4580994.0,2.132540737,41.37535572,POINT (2.132540737 41.37535572),63,aoi_64
32915.0,Farmàcia,5,CL SANTS,0,16,altr,farm,farmacia,428225.0,4580969.0,2.140554978,41.37519062,POINT (2.140554978 41.37519062),63,aoi_64
208218.0,Farmacia Luis Vilar Araño,71,CL CREU COBERTA,0,16,altr,farm,farmacia,428639.0,4580955.0,2.145506875,41.37510136,POINT (2.145506875 41.37510136),63,aoi_64
208225.0,Farmacia Ma Mugueta Jusué,83 81,CL CREU COBERTA,0,16,altr,farm,farmacia,428574.0,4580957.0,2.1447294269999997,41.37511361,POINT (2.144729427 41.37511361),63,aoi_64
208234.0,Farmacia J. Aguilar,95,CL CREU COBERTA,0,16,altr,farm,farmacia,428449.0,4580961.0,2.1432343169999997,41.37513852,POINT (2.143234317 41.37513852),63,aoi_64
757744.0,Esport,17,CL SANTS,6,106,pers,ardep,tienda de deportes,428186.0,4580956.0,2.1400901919999997,41.37507005,POINT (2.140090192 41.37507005),63,aoi_64
797184.0,Outlet sport bcn,7,CL RECTOR TRIADO,6,106,pers,ardep,tienda de deportes,428621.0,4581006.0,2.145285639,41.37555911,POINT (2.145285639 41.37555911),63,aoi_64
757866.0,Supermercat,31,CL CREU COBERTA,7,110,quot,colma,colmados y pakis,428779.0,4580936.0,2.1471831040000002,41.37494265,POINT (2.147183104 41.37494265),63,aoi_64
757874.0,Hello supermercat,65,CL CREU COBERTA,7,110,quot,colma,colmados y pakis,428673.0,4580930.0,2.14591636,41.37487921,POINT (2.14591636 41.37487921),63,aoi_64
757913.0,Spermercat,66,CL CREU COBERTA,7,110,quot,colma,colmados y pakis,428601.0,4580995.0,2.145047791,41.37545826,POINT (2.145047791 41.37545826),63,aoi_64
208209.0,Mobilelif,53,CL CREU COBERTA,7,110,quot,colma,colmados y pakis,428705.0,4580952.0,2.146296398,41.3750802,POINT (2.146296398 41.3750802),63,aoi_64
208335.0,Super Alimentació,26,CL CREU COBERTA,7,110,quot,colma,colmados y pakis,428785.0,4580974.0,2.14725038,41.37528543,POINT (2.14725038 41.37528543),63,aoi_64
101877.0,Alimentació Jubierre,13,CL ESPANYA INDUSTRIAL,7,110,quot,colma,colmados y pakis,428211.0,4581052.0,2.1403777440000002,41.37593692,POINT (2.140377744 41.37593692),63,aoi_64
112033.0,Colmado Sense Nom,15,CL ALCOLEA,7,110,quot,colma,colmados y pakis,427910.0,4581047.0,2.13677921,41.37586497,POINT (2.13677921 41.37586497),63,aoi_64
369640.0,A.&K Supermercat,160,CL SANTS,7,31,quot,ccom,supermercado,427618.0,4581028.0,2.133289974,41.37566762,POINT (2.133289974 41.37566762),63,aoi_64
33178.0,Consum,206 208,CL SANTS,7,31,quot,ccom,supermercado,427448.0,4581025.0,2.131257614,41.37562528,POINT (2.131257614 41.37562528),63,aoi_64
33176.0,Mercadona,200 204,CL SANTS,7,31,quot,ccom,supermercado,427467.0,4581024.0,2.13148492,41.37561799,POINT (2.13148492 41.37561799),63,aoi_64
128641.0,Mercadona,200,CL SANTS,7,31,quot,ccom,supermercado,427474.0,4581025.0,2.1315685,41.37562762,POINT (2.1315685 41.37562762),63,aoi_64
32954.0,Caprabo,71,CL SANTS,7,31,quot,ccom,supermercado,427963.0,4580977.0,2.137421266,41.37523925,POINT (2.137421266 41.37523925),63,aoi_64
913227.0,Mercadona,6,CL SANT JORDI,7,31,quot,ccom,supermercado,427629.4453,4580887.488,2.1334436,41.3744031,POINT (2.1334436 41.3744031),63,aoi_64
138035.0,El Petit Cafè,2,PS SANT ANTONI,2,23,host,cafe,cafetería,427878.0,4581054.0,2.136395746,41.37592514,POINT (2.136395746 41.37592514),63,aoi_64
369392.0,Cafés Caracas,3,CL CACERES,2,23,host,cafe,cafetería,427640.0,4580967.0,2.1335603169999997,41.37512019,POINT (2.133560317 41.37512019),63,aoi_64
128629.0,Cafeterapia,156,CL SANTS,2,23,host,cafe,cafetería,427628.0,4581015.0,2.1334110980000003,41.37555143,POINT (2.133411098 41.37555143),63,aoi_64
757767.0,L'Antiga Vaqueria,141,CL SANTS,2,23,host,cafe,cafetería,427618.0,4580965.0,2.1332975,41.375100200000006,POINT (2.1332975 41.37510020000001),63,aoi_64
757812.0,Sants Granja,34 B,CL SANTS,2,23,host,cafe,cafetería,428117.0,4581012.0,2.1392585090000003,41.37556826,POINT (2.139258509 41.37556826),63,aoi_64
757813.0,CroiSants,36,CL SANTS,2,23,host,cafe,cafetería,428103.0,4581008.0,2.139091583,41.37553098,POINT (2.139091583 41.37553098),63,aoi_64
757825.0,Bar Sant Bartomeu,124,CL SANTS,2,23,host,cafe,cafetería,427726.0,4581021.0,2.134582184,41.37561428,POINT (2.134582184 41.37561428),63,aoi_64
757829.0,La Cafeteria,136,CL SANTS,2,23,host,cafe,cafetería,427681.0,4581029.0,2.1340431559999997,41.37568229,POINT (2.134043156 41.37568229),63,aoi_64
757886.0,Paladarium,103,CL CREU COBERTA,2,23,host,cafe,cafetería,428416.5767,4580952.0030000005,2.142847691,41.37505461,POINT (2.142847691 41.37505461),63,aoi_64
32929.0,Roma Café,27,CL SANTS,2,23,host,cafe,cafetería,428125.0,4580973.0,2.139358793,41.37521772,POINT (2.139358793 41.37521772),63,aoi_64
32987.0,Max Sandwicheria,135,CL SANTS,2,23,host,cafe,cafetería,427663.0,4580990.0,2.133832584,41.37532941,POINT (2.133832584 41.37532941),63,aoi_64
32913.0,Manitin,1,CL SANTS,2,23,host,cafe,cafetería,428234.0,4580969.0,2.140662592,41.37519142,POINT (2.140662592 41.37519142),63,aoi_64
128614.0,Mathiu's,109,CL SANTS,2,23,host,cafe,cafetería,427752.0,4580988.0,2.134897006,41.375319399999995,POINT (2.134897006 41.3753194),63,aoi_64
32974.0,Cafeteria Mathius,109 105,CL SANTS,2,23,host,cafe,cafetería,427740.0,4580990.0,2.1347532819999997,41.37533633,POINT (2.134753282 41.37533633),63,aoi_64
208206.0,Lomi's Café,49,CL CREU COBERTA,2,23,host,cafe,cafetería,428723.0,4580952.0,2.146511625,41.37508179,POINT (2.146511625 41.37508179),63,aoi_64
208231.0,Panet Cafeteries,91,CL CREU COBERTA,2,23,host,cafe,cafetería,428547.0,4580958.0,2.144406468,41.37512022,POINT (2.144406468 41.37512022),63,aoi_64
101596.0,La Teula Cafeteria,1,CL RECTOR TRIADO,2,23,host,cafe,cafetería,428639.0,4580989.0,2.145502871,41.37540759,POINT (2.145502871 41.37540759),63,aoi_64
108614.0,Mareng,2,CL OLZINELLES,2,23,host,cafe,cafetería,427852.0,4580953.0,2.136096885,41.37501314,POINT (2.136096885 41.37501314),63,aoi_64
112038.0,Bat Pereira,19,CL ALCOLEA,2,23,host,cafe,cafetería,427907.0,4581051.0,2.1367428619999997,41.37590072,POINT (2.136742862 41.37590072),63,aoi_64
797125.0,Buenas Migas,85-99,CL TARRAGONA,2,23,host,cafe,cafetería,428856.7656,4581013.697,2.148103831,41.37564931,POINT (2.148103831 41.37564931),63,aoi_64
796792.0,Tintoreria Alvarez,77,CL MOIANES,8,22,serv,tint,"tintorería, lavandería",428373.0,4580916.0,2.142330897,41.37472646,POINT (2.142330897 41.37472646),63,aoi_64
128763.0,Hnos Pilar,5,CL DAOIZ I VELARDE,7,25,quot,carn,carnicería,427640.0,4580879.0,2.133570827,41.37432761,POINT (2.133570827 41.37432761),63,aoi_64
796879.0,BonArea,35,CL REI MARTI,7,25,quot,carn,carnicería,428199.0,4580889.0,2.140253574,41.37446777,POINT (2.140253574 41.37446777),63,aoi_64
913255.0,La Carnisseria,6,CL SANT JORDI,7,25,quot,carn,carnicería,427596.5666,4580934.105,2.1330449000000002,41.37482,POINT (2.1330449 41.37482),63,aoi_64
913256.0,Carnisseria i Aviram Carlos i Evelin,6,CL SANT JORDI,7,25,quot,carn,carnicería,427601.8573,4580936.295,2.1331078999999997,41.3748402,POINT (2.1331079 41.3748402),63,aoi_64
